Genus,Species,Tissue,LATITUDE,LONGITUDE,DATE,SAMPLE_TYP,NUMBER_IN_,MEAN_LENGT,TOTAL_LENG,MEAN_WEIGH,TOTAL_WEIG,MERCURY_BA,HG_CONCENT,FILLET_CON,DRY_WET_CO,WET_FILLET
Stizostedion,vitreum,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,3,307.34,,0,,Wet,0.21,,,0.21
Stizostedion,vitreum,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,3,368.3,,0,,Wet,0.17,,,0.17
Salvelinus,namaycush,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,3,518.16,,0,,Wet,0.16,,,0.16
Coregonus,clupeaformis,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,3,464.82,,1043.28,,Wet,0.13,,,0.13
Salvelinus,namaycush,"Fillet, skin on",48.5575,-92.3431,1996-08-08,Composite,4,614.68,,1841.616,,Wet,1.6,,,1.6
Esox,lucius,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,4,774.7,,2812.32,,Wet,0.75,,,0.75
Stizostedion,vitreum,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,4,439.42,,0,,Wet,0.3,,,0.3
Salvelinus,namaycush,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,4,474.98,,907.2,,Wet,0.28,,,0.28
Esox,lucius,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,4,477.52,,0,,Wet,0.17,,,0.17
Coregonus,clupeaformis,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,4,525.78,,0,,Wet,0.12,,,0.12
Coregonus,clupeaformis,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,4,337.82,,362.88,,Wet,0.088,,,0.088
Coregonus,clupeaformis,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,4,281.94,,0,,Wet,0.05,,,0.05
Esox,lucius,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,5,723.9,,2268,,Wet,0.86,,,0.86
Esox,lucius,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,5,581.66,,1179.36,,Wet,0.67,,,0.67
Stizostedion,vitreum,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,5,523.24,,0,,Wet,0.34,,,0.34
Coregonus,clupeaformis,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,5,530.86,,1678.32,,Wet,0.099,,,0.099
Salvelinus,namaycush,"Fillet, skin on",48.5575,-92.3431,1996-08-08,Composite,6,561.34,,1369.872,,Wet,0.78,,,0.78
Salvelinus,namaycush,"Fillet, skin on",48.5575,-92.3431,1994-07-15,Composite,6,457.2,,0,,Wet,0.14,,,0.14
Micropterus,salmoides,"Fillet, skin off",33.2975,-92.35,1992-10-01,Composite,4,326,,478,,Wet,1.4,,,1.4
Catostomidae (family),0,"Fillet, skin off",33.2975,-92.35,1991-07-31,Composite,4,383,,907,,Wet,0.4,,,0.4
Pomoxis,nigromaculatus,"Fillet, skin off",33.2975,-92.35,1992-10-01,Composite,5,219,,146,,Wet,1.46,,,1.46
Micropterus,salmoides,"Fillet, skin off",33.2975,-92.35,1991-07-31,Composite,5,406,,1347,,Wet,1.1,,,1.1
Lepomis,macrochirus,"Fillet, skin off",33.2975,-92.35,1992-10-01,Composite,5,183,,125,,Wet,0.81,,,0.81
Catostomidae (family),0,"Fillet, skin off",33.2975,-92.35,1992-08-25,Composite,5,379,,990,,Wet,0.16,,,0.16
Micropterus,salmoides,"Fillet, skin off",33.2975,-92.35,1992-08-25,Composite,6,328,,613,,Wet,1.05,,,1.05
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,279.4,,208.656,Wet,0.05,,,0.05
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,289.56,,231.336,Wet,0.07,,,0.07
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,302.26,,249.48,Wet,0.06,,,0.06
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,312.42,,267.624,Wet,0.07,,,0.07
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,350.52,290.304,290.304,Wet,0.06,,,0.06
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,353.06,308.448,308.448,Wet,0.06,,,0.06
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,320.04,,331.128,Wet,0.08,,,0.08
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,337.82,390.096,390.096,Wet,0.07,,,0.07
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,353.06,399.168,399.168,Wet,0.07,,,0.07
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,358.14,430.92,430.92,Wet,0.12,,,0.12
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,375.92,458.136,458.136,Wet,0.09,,,0.09
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,419.1,467.208,467.208,Wet,0.06,,,0.06
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,429.26,508.032,508.032,Wet,0.09,,,0.09
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,391.16,508.032,508.032,Wet,0.15,,,0.15
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,441.96,517.104,517.104,Wet,0.1,,,0.1
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,439.42,530.712,530.712,Wet,0.12,,,0.12
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,391.16,548.856,548.856,Wet,0.13,,,0.13
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,398.78,607.824,607.824,Wet,0.1,,,0.1
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,386.08,607.824,607.824,Wet,0.12,,,0.12
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,469.9,630.504,630.504,Wet,0.09,,,0.09
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,406.4,639.576,639.576,Wet,0.09,,,0.09
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,492.76,666.792,666.792,Wet,0.15,,,0.15
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,419.1,666.792,666.792,Wet,0.15,,,0.15
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,515.62,680.4,680.4,Wet,0.19,,,0.19
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,485.14,680.4,680.4,Wet,0.09,,,0.09
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,416.56,689.472,689.472,Wet,0.19,,,0.19
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,416.56,698.544,698.544,Wet,0.24,,,0.24
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,411.48,698.544,698.544,Wet,0.16,,,0.16
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,469.9,716.688,716.688,Wet,0.08,,,0.08
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,459.74,716.688,716.688,Wet,0.1,,,0.1
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,419.1,716.688,716.688,Wet,0.1,,,0.1
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,429.26,739.368,739.368,Wet,0.3,,,0.3
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,431.8,757.512,757.512,Wet,0.2,,,0.2
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,426.72,780.192,780.192,Wet,0.12,,,0.12
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,500.38,798.336,798.336,Wet,0.1,,,0.1
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,502.92,807.408,807.408,Wet,0.14,,,0.14
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,502.92,830.088,830.088,Wet,0.1,,,0.1
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,464.82,830.088,830.088,Wet,0.59,,,0.59
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,447.04,830.088,830.088,Wet,0.48,,,0.48
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,515.62,879.984,879.984,Wet,0.18,,,0.18
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,533.4,889.056,889.056,Wet,0.12,,,0.12
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,469.9,889.056,889.056,Wet,0.26,,,0.26
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,457.2,889.056,889.056,Wet,0.17,,,0.17
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,530.86,907.2,907.2,Wet,0.12,,,0.12
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,469.9,916.272,916.272,Wet,0.26,,,0.26
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,464.82,929.88,929.88,Wet,0.17,,,0.17
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,551.18,966.168,966.168,Wet,0.11,,,0.11
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,474.98,988.848,988.848,Wet,0.24,,,0.24
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,454.66,988.848,988.848,Wet,0.17,,,0.17
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,553.72,1016.064,1016.064,Wet,0.2,,,0.2
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,546.1,1029.672,1029.672,Wet,0.18,,,0.18
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,474.98,1056.888,1056.888,Wet,0.23,,,0.23
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,579.12,1115.856,1115.856,Wet,0.2,,,0.2
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,495.3,1138.536,1138.536,Wet,0.21,,,0.21
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,492.76,1179.36,1179.36,Wet,0.19,,,0.19
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,581.66,1215.648,1215.648,Wet,0.12,,,0.12
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,591.82,1288.224,1288.224,Wet,0.18,,,0.18
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,548.64,1347.192,1347.192,Wet,0.44,,,0.44
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,520.7,1446.984,1446.984,Wet,0.21,,,0.21
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,523.24,1465.128,1465.128,Wet,0.29,,,0.29
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,629.92,1587.6,1587.6,Wet,0.18,,,0.18
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,563.88,1605.744,1605.744,Wet,0.55,,,0.55
Stizostedion,vitreum,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,591.82,2195.424,2195.424,Wet,0.36,,,0.36
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,792.48,2934.792,2934.792,Wet,0.45,,,0.45
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,795.02,3011.904,3011.904,Wet,0.44,,,0.44
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,817.88,3483.648,3483.648,Wet,0.37,,,0.37
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,881.38,3624.264,3624.264,Wet,0.41,,,0.41
Esox,lucius,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Specimen,1,,904.24,4359.096,4359.096,Wet,0.71,,,0.71
Catostomus,commersoni,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Composite,5,477.52,,1306.368,,Wet,0.095,,,0.095
Perca,flavescens,"Fillet, skin on",47.4578,-92.3508,1995-08-10,Composite,10,254,,249.48,,Wet,0.077,,,0.077
Amia,calva,"Fillet, skin off",30.73694,-92.3575,1995-07-27,Composite,,677,,3515.4,,Wet,0.37,,,0.37
Amia,calva,"Fillet, skin off",30.73694,-92.3575,1995-07-27,Composite,,225,,2296.4,,Wet,0.054,,,0.054
Pomoxis,nigromaculatus,"Fillet, skin off",30.73694,-92.3575,1995-07-27,Composite,,342,,759.8,,Wet,0.05,,,0.05
Lepomis,microlophus,"Fillet, skin off",30.73694,-92.3575,1995-07-27,Composite,,204,,161.6,,Wet,0.001,,,0.001
Pomoxis,nigromaculatus,"Fillet, skin off",30.73694,-92.3575,1995-07-27,Composite,,243,,241,,Wet,0.001,,,0.001
Pomoxis,nigromaculatus,"Fillet, skin off",30.73694,-92.3575,1995-07-27,Composite,,271,,337.4,,Wet,0.001,,,0.001
Micropterus,salmoides,"Fillet, skin off",30.73694,-92.3575,1995-07-27,Composite,,312,,476.3,,Wet,0.001,,,0.001
Micropterus,salmoides,"Fillet, skin off",30.73694,-92.3575,1995-07-27,Composite,,340,,615.2,,Wet,0.001,,,0.001
Micropterus,salmoides,"Fillet, skin off",30.73694,-92.3575,1995-07-27,Composite,,480,,2183,,Wet,0.001,,,0.001
Stizostedion,vitreum,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Specimen,1,,647.7,0,,Wet,1,,,1
Esox,lucius,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Composite,3,957.58,,,,Wet,1.8,,,1.8
Stizostedion,vitreum,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Composite,3,462.28,,889.056,,Wet,0.56,,,0.56
Coregonus,clupeaformis,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Composite,3,477.52,,1238.328,,Wet,0.17,,,0.17
Esox,lucius,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Composite,4,843.28,,,,Wet,1,,,1
Esox,lucius,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Composite,4,431.8,,489.888,,Wet,0.33,,,0.33
Esox,lucius,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Composite,4,375.92,,299.376,,Wet,0.27,,,0.27
Esox,lucius,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Composite,5,716.28,,,,Wet,1.2,,,1.2
Esox,lucius,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Composite,5,640.08,,,,Wet,0.72,,,0.72
Stizostedion,vitreum,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Composite,5,408.94,,598.752,,Wet,0.65,,,0.65
Esox,lucius,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Composite,6,568.96,,,,Wet,0.48,,,0.48
Stizostedion,vitreum,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Composite,6,325.12,,281.232,,Wet,0.43,,,0.43
Stizostedion,vitreum,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Composite,8,528.32,,,,Wet,0.73,,,0.73
Perca,flavescens,"Fillet, skin on",48.2933,-92.3589,1995-07-14,Composite,10,195.58,,99.792,,Wet,0.2,,,0.2
Lepisosteus,oculatus,"Fillet, skin off",33.3075,-92.36,1992-11-30,Composite,2,716,,1635,,Wet,1.41,,,1.41
Esox,niger,"Fillet, skin off",33.3075,-92.36,1992-11-30,Composite,2,473,,700,,Wet,1.29,,,1.29
Lepomis,macrochirus,"Fillet, skin off",33.3075,-92.36,1992-11-30,Composite,2,160,,75,,Wet,0.62,,,0.62
Micropterus,salmoides,"Fillet, skin off",33.3075,-92.36,1992-11-30,Composite,3,380,,732,,Wet,1.42,,,1.42
Minytrema,melanops,"Fillet, skin off",33.3075,-92.36,1992-11-30,Composite,5,383,,628,,Wet,0.93,,,0.93
Micropterus,salmoides,"Fillet, skin off",33.7858,-92.3658,1993-03-23,Composite,3,444,,1408,,Wet,0.84,,,0.84
Pomoxis,nigromaculatus,"Fillet, skin off",33.7858,-92.3658,1993-03-23,Composite,3,288,,380,,Wet,0.29,,,0.29
Micropterus,salmoides,"Fillet, skin off",33.7858,-92.3658,1991-09-17,Composite,5,410,,1116,,Wet,0.94,,,0.94
Micropterus,salmoides,"Fillet, skin on",46.01475,-92.37469,1993-08-20,Specimen,1,,266.7,,300,Wet,0.15,,,0.15
Micropterus,salmoides,"Fillet, skin on",46.01475,-92.37469,1993-08-20,Specimen,1,,358.14,710,710,Wet,0.25,,,0.25
Micropterus,salmoides,"Fillet, skin on",46.01475,-92.37469,1993-08-20,Specimen,1,,360.68,720,720,Wet,0.23,,,0.23
Micropterus,salmoides,"Fillet, skin on",46.01475,-92.37469,1993-08-20,Specimen,1,,360.68,750,750,Wet,0.34,,,0.34
Stizostedion,vitreum,"Fillet, skin on",46.01475,-92.37469,1993-08-20,Specimen,1,,444.5,870,870,Wet,0.59,,,0.59
Stizostedion,vitreum,"Fillet, skin on",46.01475,-92.37469,1993-08-20,Specimen,1,,487.68,1030,1030,Wet,0.57,,,0.57
Micropterus,salmoides,"Fillet, skin on",46.01475,-92.37469,1993-08-20,Specimen,1,,406.4,1070,1070,Wet,0.31,,,0.31
Stizostedion,vitreum,"Fillet, skin on",46.01475,-92.37469,1993-08-20,Specimen,1,,558.8,1120,1120,Wet,0.78,,,0.78
Stizostedion,vitreum,"Fillet, skin on",46.01475,-92.37469,1993-08-20,Specimen,1,,495.3,1210,1210,Wet,0.6,,,0.6
Stizostedion,vitreum,"Fillet, skin on",46.01475,-92.37469,1993-08-20,Specimen,1,,561.34,1620,1620,Wet,0.81,,,0.81
Salvelinus,namaycush,"Fillet, skin on",48.4917,-92.3803,1996-08-13,Composite,3,386.08,,,,Wet,0.24,,,0.24
Salvelinus,namaycush,"Fillet, skin on",48.4917,-92.3803,1996-08-13,Composite,4,350.52,,,,Wet,0.15,,,0.15
Salvelinus,namaycush,"Fillet, skin on",48.4917,-92.3803,1996-08-13,Composite,7,444.5,,,,Wet,0.5,,,0.5
Stizostedion,vitreum,"Fillet, skin on",48.2869,-92.3872,1994-06-30,Specimen,1,,548.64,1587.6,1587.6,Wet,1.25,,,1.25
Stizostedion,vitreum,"Fillet, skin on",48.2869,-92.3872,1994-06-30,Composite,2,401.32,,680.4,,Wet,0.62,,,0.62
Esox,lucius,"Fillet, skin on",48.2869,-92.3872,1994-06-30,Composite,2,373.38,,317.52,,Wet,0.52,,,0.52
Stizostedion,vitreum,"Fillet, skin on",48.2869,-92.3872,1994-06-30,Composite,3,454.66,,861.84,,Wet,0.96,,,0.96
Catostomus,commersoni,"Fillet, skin on",48.2869,-92.3872,1994-06-30,Composite,3,480.06,,1451.52,,Wet,0.16,,,0.16
Esox,lucius,"Fillet, skin on",48.2869,-92.3872,1994-06-30,Composite,4,441.96,,498.96,,Wet,0.68,,,0.68
Micropterus,salmoides,"Fillet, skin off",35.5764,-92.3944,1993-09-28,Specimen,1,,455,1400,1400,Wet,0.9,,,0.9
Micropterus,salmoides,"Fillet, skin off",35.5764,-92.3944,1993-09-28,Composite,5,322,,431,,Wet,0.41,,,0.41
Ictalurus,punctatus,"Fillet, skin unknown",42.53584,-92.39862,1995-08-09,Composite,3,,,,,Wet,0.14,,,0.14
Micropterus,salmoides,Edible portion,42.53584,-92.39862,1995-07-08,Composite,4,,,,,Wet,0.18,,,0.18
Micropterus,salmoides,"Fillet, skin off",35.9472,-92.4081,1993-08-24,Composite,3,464,,1440,,Wet,0.55,,,0.55
Micropterus,salmoides,"Fillet, skin off",35.9472,-92.4081,1993-08-24,Composite,5,359,,604,,Wet,0.07,,,0.07
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,253,,181.4,Wet,0.506,,,0.506
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,251,,181.4,Wet,0.428,,,0.428
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,269,,226.8,Wet,0.457,,,0.457
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,258,,226.8,Wet,0.427,,,0.427
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,296,,272.2,Wet,0.584,,,0.584
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,289,,317.5,Wet,0.429,,,0.429
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,372,680.4,680.4,Wet,0.875,,,0.875
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,376,771.1,771.1,Wet,0.887,,,0.887
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,387,816.5,816.5,Wet,1.012,,,1.012
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,403,907.2,907.2,Wet,1.074,,,1.074
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,411,1043.3,1043.3,Wet,0.751,,,0.751
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,437,1134,1134,Wet,0.839,,,0.839
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,454,1315.4,1315.4,Wet,0.959,,,0.959
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,469,1542.2,1542.2,Wet,1.284,,,1.284
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1993-09-09,Specimen,1,,470,1678.3,1678.3,Wet,0.605,,,0.605
Amia,calva,"Fillet, skin off",32.75556,-92.41556,1994-09-20,Composite,,690,,3175.2,,Wet,1.522,,,1.522
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1994-09-20,Composite,,436,,1162.4,,Wet,0.142,,,0.142
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1994-09-20,Composite,,360,,708.8,,Wet,0.13,,,0.13
Micropterus,salmoides,"Fillet, skin off",32.75556,-92.41556,1994-09-20,Composite,,347,,415.8,,Wet,0.111,,,0.111
Pomoxis,nigromaculatus,"Fillet, skin off",32.75556,-92.41556,1994-09-20,Composite,,257,,159.5,,Wet,0.075,,,0.075
Pomoxis,annularis,"Fillet, skin off",32.75556,-92.41556,1994-09-20,Composite,,241,,81.5,,Wet,0.001,,,0.001
Lepomis,microlophus,"Fillet, skin off",32.75556,-92.41556,1994-09-20,Composite,,198,,105.3,,Wet,0.001,,,0.001
Pomoxis,nigromaculatus,"Fillet, skin off",32.75556,-92.41556,1994-09-20,Composite,,242,,113.4,,Wet,0.001,,,0.001
Ictiobus,bubalus,"Fillet, skin off",32.75556,-92.41556,1994-09-20,Composite,,647,,7106.4,,Wet,0.001,,,0.001
Micropterus,salmoides,"Fillet, skin off",35.5894,-92.4219,1993-08-17,Composite,2,451,,1120,,Wet,0.99,,,0.99
Micropterus,salmoides,"Fillet, skin off",35.5894,-92.4219,1993-08-23,Composite,6,321,,394,,Wet,2.12,,,2.12
Micropterus,salmoides,"Fillet, skin off",36.1628,-92.4225,1993-10-29,Composite,5,363,,712,,Wet,0.1,,,0.1
Esox,lucius,"Fillet, skin on",48.5975,-92.4236,1997-07-09,Specimen,1,,518.16,690,690,Wet,0.21,,,0.21
Esox,lucius,"Fillet, skin on",48.5975,-92.4236,1997-07-09,Specimen,1,,525.78,710,710,Wet,0.38,,,0.38
Esox,lucius,"Fillet, skin on",48.5975,-92.4236,1997-07-09,Specimen,1,,543.56,860,860,Wet,0.31,,,0.31
Esox,lucius,"Fillet, skin on",48.5975,-92.4236,1997-07-09,Specimen,1,,535.94,870,870,Wet,0.28,,,0.28
Esox,lucius,"Fillet, skin on",48.5975,-92.4236,1997-07-09,Specimen,1,,546.1,910,910,Wet,0.25,,,0.25
Esox,lucius,"Fillet, skin on",48.5975,-92.4236,1997-07-09,Specimen,1,,561.34,980,980,Wet,0.38,,,0.38
Esox,lucius,"Fillet, skin on",48.5975,-92.4236,1997-07-09,Specimen,1,,586.74,1280,1280,Wet,0.12,,,0.12
Esox,lucius,"Fillet, skin on",48.5975,-92.4236,1997-07-09,Specimen,1,,584.2,1290,1290,Wet,0.26,,,0.26
Esox,lucius,"Fillet, skin on",48.5975,-92.4236,1997-07-09,Specimen,1,,612.14,1500,1500,Wet,0.29,,,0.29
Catostomus,commersoni,"Fillet, skin on",48.5975,-92.4236,1997-07-09,Composite,7,480.06,,1300,,Wet,0.08,,,0.08
Lepomis,macrochirus,"Fillet, skin on",48.5975,-92.4236,1997-07-09,Composite,10,198.12,,170,,Wet,0.095,,,0.095
Esox,lucius,"Fillet, skin on",47.6411,-92.4275,1996-08-29,Specimen,1,,355.6,258.552,258.552,Wet,0.17,,,0.17
Stizostedion,vitreum,"Fillet, skin on",47.6411,-92.4275,1996-08-29,Specimen,1,,320.04,,267.624,Wet,0.35,,,0.35
Stizostedion,vitreum,"Fillet, skin on",47.6411,-92.4275,1996-08-29,Specimen,1,,452.12,916.272,916.272,Wet,0.68,,,0.68
Esox,lucius,"Fillet, skin on",47.6411,-92.4275,1996-08-29,Specimen,1,,861.06,0,,Wet,0.67,,,0.67
Esox,lucius,"Fillet, skin on",47.6411,-92.4275,1996-08-29,Specimen,1,,751.84,0,,Wet,0.86,,,0.86
Stizostedion,vitreum,"Fillet, skin on",47.6411,-92.4275,1996-08-29,Composite,2,373.38,,,,Wet,0.41,,,0.41
Esox,lucius,"Fillet, skin on",47.6411,-92.4275,1996-08-29,Composite,2,411.48,,426.384,,Wet,0.18,,,0.18
Stizostedion,vitreum,"Fillet, skin on",47.6411,-92.4275,1996-08-29,Composite,4,558.8,,,,Wet,0.63,,,0.63
Esox,lucius,"Fillet, skin on",47.6411,-92.4275,1996-08-29,Composite,4,596.9,,,,Wet,0.56,,,0.56
Esox,lucius,"Fillet, skin on",47.6411,-92.4275,1996-08-29,Composite,5,528.32,,807.408,,Wet,0.51,,,0.51
Esox,lucius,"Fillet, skin on",47.6411,-92.4275,1996-08-29,Composite,5,464.82,,589.68,,Wet,0.35,,,0.35
